684.85	1107.95
685.05	1127.82
685.25	1118.19
685.44	1104.26
685.64	1122.08
685.84	1131.30
686.04	1115.53
686.24	1135.60
686.43	1121.06
686.63	1136.83
686.83	1105.70
687.03	1116.35
687.23	1110.61
687.42	1130.89
687.62	1129.66
687.82	1125.56
688.02	1111.43
688.22	1143.79
688.41	1126.38
688.61	1118.40
688.81	1108.57
689.01	1145.84
689.21	1127.00
689.40	1104.47
689.60	1131.71
689.80	1119.62
690.00	1121.06
690.20	1117.58
690.39	1100.17
690.59	1125.15
690.79	1116.76
690.99	1137.44
691.18	1096.28
691.38	1105.70
691.58	1120.65
691.78	1130.27
691.97	1128.64
692.17	1112.46
692.37	1119.83
692.57	1146.86
692.76	1115.94
692.96	1134.98
693.16	1101.40
693.36	1135.60
693.55	1110.41
693.75	1104.47
693.95	1115.32
694.15	1098.74
694.34	1088.50
694.54	1120.03
694.74	1105.70
694.94	1111.84
695.13	1112.25
695.33	1132.12
695.53	1116.35
695.73	1125.56
695.92	1112.05
696.12	1115.12
696.32	1101.81
696.52	1129.25
696.71	1109.79
696.91	1098.33
697.11	1103.45
697.30	1129.05
697.50	1112.05
697.70	1131.50
697.90	1104.67
698.09	1134.98
698.29	1116.96
698.49	1111.02
698.68	1113.48
698.88	1143.18
699.08	1119.01
699.27	1117.17
699.47	1120.65
699.67	1116.96
699.87	1108.98
700.06	1128.02
700.26	1104.67
700.46	1128.84
700.65	1111.02
700.85	1105.08
701.05	1112.25
701.24	1145.22
701.44	1095.46
701.64	1119.42
701.83	1112.25
702.03	1135.39
702.23	1117.99
702.42	1124.95
702.62	1114.10
702.82	1098.94
703.01	1102.83
703.21	1130.89
703.41	1132.12
703.60	1134.78
703.80	1100.37
704.00	1134.57
704.19	1094.23
704.39	1115.32
704.59	1113.07
704.78	1142.15
704.98	1102.63
705.18	1134.17
705.37	1097.92
705.57	1121.88
705.77	1098.74
705.96	1117.37
706.16	1113.48
706.36	1119.01
706.55	1124.33
706.75	1114.91
706.94	1114.09
707.14	1152.39
707.34	1101.19
707.53	1117.17
707.73	1089.72
707.93	1122.08
708.12	1100.37
708.32	1114.50
708.52	1124.95
708.71	1111.02
708.91	1125.15
709.10	1126.79
709.30	1130.48
709.50	1124.33
709.69	1130.48
709.89	1124.54
710.08	1120.03
710.28	1116.55
710.48	1122.08
710.67	1122.49
710.87	1136.62
711.06	1115.12
711.26	1120.44
711.46	1121.88
711.65	1131.09
711.85	1117.17
712.04	1097.71
712.24	1118.81
712.44	1109.59
